"list_name","name","label"
"MPA_GBR",842,"Mersey Estuary - 137240"
"MPA_GBR",843,"Mersey Estuary - 555557085"
"MPA_GBR",844,"Mersey Estuary - 555581041"
"MPA_GBR",845,"Mersey Estuary - 555786185"
"MPA_GBR",846,"Mersey Narrows - 169991"
"MPA_GBR",847,"Mersey Narrows and North Wirral Foreshore - 555583062"
"MPA_GBR",848,"Mersey Narrows and North Wirral Foreshore - 555786260"
"MPA_GBR",849,"Merthyr Mawr - 139558"
"MPA_GBR",850,"Middle Hope - 138269"
"MPA_GBR",851,"Milford Haven Waterway - 139304"
"MPA_GBR",852,"Milton Ness - 135031"
"MPA_GBR",853,"Minchin Hole - 139561"
"MPA_GBR",854,"Mingulay and Berneray - 555557086"
"MPA_GBR",855,"Mingulay and Berneray - 555787511"
"MPA_GBR",856,"Minsmere-Walberswick - 555637381"
"MPA_GBR",857,"Moine Mhor - 135664"
"MPA_GBR",858,"Moine Mhor - 555787646"
"MPA_GBR",859,"Monach Islands - 555557088"
"MPA_GBR",860,"Monach Islands - 555786444"
"MPA_GBR",861,"Monach Islands - 555787024"
"MPA_GBR",862,"Monach Isles - 136041"
"MPA_GBR",863,"Monach Isles - 555560469"
"MPA_GBR",864,"Monach Isles - 555583040"
"MPA_GBR",865,"Monifieth Bay - 135226"
"MPA_GBR",866,"Monknash Coast - 139570"
"MPA_GBR",867,"Montrose Basin - 135478"
"MPA_GBR",868,"Montrose Basin - 555557089"
"MPA_GBR",869,"Montrose Basin - 555786341"
"MPA_GBR",870,"Montrose Basin - 93252"
"MPA_GBR",871,"Montrose Basin - 95296"
"MPA_GBR",872,"Morar Moidart and Ardnamurchan - 18962"
"MPA_GBR",873,"Moray Firth - 555557091"
"MPA_GBR",874,"Moray Firth - 555786800"
"MPA_GBR",875,"Moray Firth - 555787495"
"MPA_GBR",876,"Moray and Nairn Coast - 166875"
"MPA_GBR",877,"Moray and Nairn Coast - 555557090"
"MPA_GBR",878,"Moray and Nairn Coast - 555786451"
"MPA_GBR",879,"Morden Bog and Hyde Heath - 555785828"
"MPA_GBR",880,"Morecambe Bay - 127895"
"MPA_GBR",881,"Morecambe Bay - 137530"
"MPA_GBR",882,"Morecambe Bay - 555557092"
"MPA_GBR",883,"Morecambe Bay - 555557093"
"MPA_GBR",884,"Morecambe Bay - 555786278"
"MPA_GBR",885,"Morecambe Bay and Duddon Estuary - 555624875"
"MPA_GBR",886,"Morecambe Bay and Duddon Estuary - 555787501"
"MPA_GBR",887,"Morfa Dinlle - 170002"
"MPA_GBR",888,"Morfa Dyffryn - 139576"
"MPA_GBR",889,"Morfa Harlech - 139577"
"MPA_GBR",890,"Morfa Harlech - 3232"
"MPA_GBR",891,"Morfa Harlech a Morfa Dyffryn - 555786737"
"MPA_GBR",892,"Morrich More - 136012"
"MPA_GBR",893,"Morroch Bay - 135617"
"MPA_GBR",894,"Morte Platform - 555691658"
"MPA_GBR",895,"Morte Point - 137000"
"MPA_GBR",896,"Mounts Bay - 555588160"
"MPA_GBR",897,"Mounts Bay - 555622028"
"MPA_GBR",898,"Mournes Coast - 555562035"
"MPA_GBR",899,"Mousa - 555557095"
"MPA_GBR",900,"Mousa - 555787027"
"MPA_GBR",901,"Mousa to Boddam - 555560470"
"MPA_GBR",902,"Mousa to Boddam - 555583041"
"MPA_GBR",903,"Mucking Flats and Marshes - 140930"
"MPA_GBR",904,"Muckle and Little Green Holm - 135893"
"MPA_GBR",905,"Mull Of Galloway + Scare Rocks - 555581006"
"MPA_GBR",906,"Mull of Galloway - 135721"
"MPA_GBR",907,"Mull of Galloway - 555786585"
"MPA_GBR",908,"Mundesley Cliffs - 138823"
"MPA_GBR",909,"Munlochy Bay - 136169"
"MPA_GBR",910,"Murlough - 142868"
"MPA_GBR",911,"Murlough - 555557098"
"MPA_GBR",912,"Murlough - 555786836"
"MPA_GBR",913,"Mynydd Tir Y Cwmwd A'R Glannau At Garreg Yr Imbill - 170009"
"MPA_GBR",914,"Mòine Mhór - 555557087"
"MPA_GBR",915,"Ness of Cullivoe - 135820"
"MPA_GBR",916,"New Ferry - 170014"
"MPA_GBR",917,"Newborough Warren - Ynys Llanddwyn - 139609"
"MPA_GBR",918,"Newborough Warren And Ynys Llanddwyn - 4483"
"MPA_GBR",919,"Newport Cliffs - 139611"
"MPA_GBR",920,"Newport Wetlands - 555595739"
"MPA_GBR",921,"Newquay and The Gannel - 555622029"
"MPA_GBR",922,"Newquay and the Gannel - 555588161"
"MPA_GBR",923,"Newton Links - 138302"
"MPA_GBR",924,"Newtown - 555581467"
"MPA_GBR",925,"Newtown Harbour - 140366"
"MPA_GBR",926,"Newtown Harbour - 142787"
"MPA_GBR",927,"Newtown Marshes - 93058"
"MPA_GBR",928,"Niarbyl Bay - 555637393"
"MPA_GBR",929,"Nigg + Udale Bays - 555581043"
"MPA_GBR",930,"Nigg Bay - 135915"
"MPA_GBR",931,"Nith Estuary - 18990"
"MPA_GBR",932,"Norrard Rocks - 170018"
"MPA_GBR",933,"North Anglesey Coast - 4864"
"MPA_GBR",934,"North Anglesey Marine / Gogledd Mon Forol - 555624860"
"MPA_GBR",935,"North Anglesey Marine / Gogledd Môn Forol - 555786437"
"MPA_GBR",936,"North Arran - 18985"
"MPA_GBR",937,"North Caithness Cliffs - 555557104"
"MPA_GBR",938,"North Caithness Cliffs - 555787515"
"MPA_GBR",939,"North Channel - 555624876"
"MPA_GBR",940,"North Channel - 555786438"
"MPA_GBR",941,"North Colonsay and Western Cliffs - 555557105"
"MPA_GBR",942,"North Colonsay and Western Cliffs - 555786132"
"MPA_GBR",943,"North Devon - 62905"
"MPA_GBR",944,"North Dock Dunes - 328971"
"MPA_GBR",945,"North East of Farnes Deep - 555559205"
"MPA_GBR",946,"North East of Farnes Deep - 555583028"
"MPA_GBR",947,"North East of Farnes Deep Highly Protected Marine Area - 555785922"
"MPA_GBR",948,"North Norfolk - 4857"
"MPA_GBR",949,"North Norfolk Coast - 137198"
"MPA_GBR",950,"North Norfolk Coast - 555557107"
"MPA_GBR",951,"North Norfolk Coast - 555786159"
"MPA_GBR",952,"North Norfolk Coast - 68253"
"MPA_GBR",953,"North Norfolk Sandbanks and Saturn Reef - 555557108"
"MPA_GBR",954,"North Norfolk Sandbanks and Saturn Reef - 555786424"
"MPA_GBR",955,"North Northumberland - 4861"
"MPA_GBR",956,"North Rona - 555557110"
"MPA_GBR",957,"North Rona - 555787025"
"MPA_GBR",958,"North Rona and Sula Sgeir - 555557109"
"MPA_GBR",959,"North Rona and Sula Sgeir - 555786439"
"MPA_GBR",960,"North Solent - 10995"
"MPA_GBR",961,"North Solent - 137209"
"MPA_GBR",962,"North Strangford Lough - 20580"
"MPA_GBR",963,"North Uist Machair - 555786797"
"MPA_GBR",964,"North Uist Machair and Islands - 220072"
"MPA_GBR",965,"North Uist Machair and Islands - 555557111"
"MPA_GBR",966,"North Uist Machair and Islands - 555786443"
"MPA_GBR",967,"North Walney - 142789"
"MPA_GBR",968,"North West Rockall Bank - 555557112"
"MPA_GBR",969,"North West Rockall Bank - 555787637"
"MPA_GBR",970,"North West of Lundy - 555691659"
"MPA_GBR",971,"North Wirral Foreshore - 138906"
"MPA_GBR",972,"North Yorkshire + Cleveland - 4859"
"MPA_GBR",973,"North-East of Haig Fras - 555691639"
"MPA_GBR",974,"North-West Sutherland - 18956"
"MPA_GBR",975,"North-West of Jones Bank - 555588162"
"MPA_GBR",976,"North-West of Jones Bank - 555593954"
"MPA_GBR",977,"North-east Faroe-Shetland Channel - 555560485"
"MPA_GBR",978,"North-east Faroe-Shetland Channel - 555583056"
"MPA_GBR",979,"North-east Lewis - 555785911"
"MPA_GBR",980,"North-west Orkney - 555560479"
"MPA_GBR",981,"North-west Orkney - 555583050"
"MPA_GBR",982,"Northam Burrows - 137822"
"MPA_GBR",983,"Northern Cardigan Bay / Gogledd Bae Ceredigion - 555624863"
"MPA_GBR",984,"Northern Cardigan Bay / Gogledd Bae Ceredigion - 555787502"
"MPA_GBR",985,"Northton Bay - 136063"
"MPA_GBR",986,"Northumberland Coast - 20622"
"MPA_GBR",987,"Northumberland Marine - 555624873"
"MPA_GBR",988,"Northumberland Marine - 555787500"
"MPA_GBR",989,"Northumberland Shore - 141073"
"MPA_GBR",990,"Northumbria Coast - 220073"
"MPA_GBR",991,"Northumbria Coast - 555637383"
"MPA_GBR",992,"Northumbria Coast - 555786387"
"MPA_GBR",993,"Northwall - 135805"
"MPA_GBR",994,"Norwegian Boundary Sediment Plain - 555560486"
"MPA_GBR",995,"Norwegian Boundary Sediment Plain - 555583057"
"MPA_GBR",996,"Noses Point - 341212"
"MPA_GBR",997,"Noss - 555557113"
"MPA_GBR",998,"Noss - 555787549"
"MPA_GBR",999,"Noss Head - 555560471"
"MPA_GBR",1000,"Noss Head - 555583042"
"MPA_GBR",1001,"Noup Cliffs - 555581024"
"MPA_GBR",1002,"Nutborne Marshes - 93206"
"MPA_GBR",1003,"Ob Lusa to Ardnish - 136186"
"MPA_GBR",1004,"Offshore Brighton - 555588163"
"MPA_GBR",1005,"Offshore Brighton - 555622030"
"MPA_GBR",1006,"Offshore Overfalls - 555588164"
"MPA_GBR",1007,"Offshore Overfalls - 555622031"
"MPA_GBR",1008,"Oldshoremore and Sandwood - 555786294"
"MPA_GBR",1009,"Orford Inshore - 555691673"
"MPA_GBR",1010,"Oronsay and South Colonsay - 341281"
"MPA_GBR",1011,"Oronsay and South Colonsay - 555786272"
"MPA_GBR",1012,"Orwell Estuary - 138042"
"MPA_GBR",1013,"Outer Ards - 174698"
"MPA_GBR",1014,"Outer Ards - 555557114"
"MPA_GBR",1015,"Outer Ards - 555624685"
"MPA_GBR",1016,"Outer Ards - 555786403"
"MPA_GBR",1017,"Outer Belfast Lough - 170030"
"MPA_GBR",1018,"Outer Belfast Lough - 555596166"
"MPA_GBR",1019,"Outer Belfast Lough - 555624868"
"MPA_GBR",1020,"Outer Firth of Forth and St Andrews Bay Complex - 555787496"
"MPA_GBR",1021,"Outer Thames Estuary - 555557115"
"MPA_GBR",1022,"Outer Thames Estuary - 555786374"
"MPA_GBR",1023,"Overstrand Cliffs - 138850"
"MPA_GBR",1024,"Padstow Bay and Surrounds - 555559206"
"MPA_GBR",1025,"Padstow Bay and Surrounds - 555583016"
"MPA_GBR",1026,"Pagham Harbour - 136673"
"MPA_GBR",1027,"Pagham Harbour - 555557116"
"MPA_GBR",1028,"Pagham Harbour - 555559207"
"MPA_GBR",1029,"Pagham Harbour - 555581045"
"MPA_GBR",1030,"Pagham Harbour - 555583017"
"MPA_GBR",1031,"Pagham Harbour - 555786229"
"MPA_GBR",1032,"Pagham Harbour - 68277"
"MPA_GBR",1033,"Pagham Harbour - 93207"
"MPA_GBR",1034,"Papa Stour - 135881"
"MPA_GBR",1035,"Papa Stour - 555557119"
"MPA_GBR",1036,"Papa Stour - 555786846"
"MPA_GBR",1037,"Papa Westray (North Hill and Holm) - 555787552"
"MPA_GBR",1038,"Papa Westray - 555560472"
"MPA_GBR",1039,"Papa Westray - 555583043"
"MPA_GBR",1040,"Pease Bay Coast - 135371"
"MPA_GBR",1041,"Pembrokeshire Marine / Sir Benfro Forol - 555557120"
"MPA_GBR",1042,"Pembrokeshire Marine/ Sir Benfro Forol - 555786308"
"MPA_GBR",1043,"Pen Llyn a'r Sarnau / Lleyn Peninsula and the Sarnau - 555557121"
"MPA_GBR",1044,"Pen Llŷn a'r Sarnau/ Lleyn Peninsula and the Sarnau - 555786342"
"MPA_GBR",1045,"Pen Y Banc - 193709"
"MPA_GBR",1046,"Penarth Coast - 139640"
"MPA_GBR",1047,"Penbryn - 555581480"
"MPA_GBR",1048,"Penhale Dunes - 140296"
"MPA_GBR",1049,"Penhale Dunes - 555786991"
"MPA_GBR",1050,"Penlee Point - 140856"
"MPA_GBR",1051,"Penrhynoedd Llangadwaladr - 139656"
"MPA_GBR",1052,"Penrose - 555581571"
"MPA_GBR",1053,"Pentire Peninsula - 140310"
"MPA_GBR",1054,"Pentire Point - Widemouth - 20584"
"MPA_GBR",1055,"Pentland Firth Islands - 170043"
"MPA_GBR",1056,"Pentland Firth Islands - 555787512"
"MPA_GBR",1057,"Penwith - 4882"
"MPA_GBR",1058,"Pilsey Island - 555580935"
"MPA_GBR",1059,"Pilsey Island - 93208"
"MPA_GBR",1060,"Pisces Reef Complex - 555557124"
"MPA_GBR",1061,"Pisces Reef Complex - 555786156"
"MPA_GBR",1062,"Plymouth Sound Shores and Cliffs - 146715"
"MPA_GBR",1063,"Plymouth Sound and Estuaries - 555557126"
"MPA_GBR",1064,"Plymouth Sound and Estuaries - 555786305"
"MPA_GBR",1065,"Pobie Bank Reef - 555557127"
"MPA_GBR",1066,"Pobie Bank Reef - 555786429"
"MPA_GBR",1067,"Pool of Bryher + Popplestone Bank (Bryher) - 170051"
"MPA_GBR",1068,"Pool of Virkie - 135775"
"MPA_GBR",1069,"Poole Harbour - 136303"
"MPA_GBR",1070,"Poole Harbour - 220076"
"MPA_GBR",1071,"Poole Harbour - 555557128"
"MPA_GBR",1072,"Poole Harbour - 555786216"
"MPA_GBR",1073,"Poole Rocks - 555559208"
"MPA_GBR",1074,"Poole Rocks - 555583018"
"MPA_GBR",1075,"Port Erin Bay - 555637394"
"MPA_GBR",1076,"Port Logan - 135651"
"MPA_GBR",1077,"Port Mulgrave and Runswick - 555581496"
"MPA_GBR",1078,"Porth Ceiriad Porth Neigwl Ac Ynysoedd Sant Tudwal - 139672"
"MPA_GBR",1079,"Porth Dinllaen I Borth Pistyll - 139677"
"MPA_GBR",1080,"Porth Seal (St. Martin's) - 170052"
"MPA_GBR",1081,"Porth Towyn I Borth Wen - 174704"
"MPA_GBR",1082,"Porthleven Cliffs - 140362"
"MPA_GBR",1083,"Porthleven Cliffs East - 140845"
"MPA_GBR",1084,"Portishead Pier to Black Nore - 138309"
"MPA_GBR",1085,"Portledge - 555581497"
"MPA_GBR",1086,"Portmuck - 170053"
"MPA_GBR",1087,"Portrush West Strand - 183435"
"MPA_GBR",1088,"Portsmouth Harbour - 138543"
"MPA_GBR",1089,"Portsmouth Harbour - 555557130"
"MPA_GBR",1090,"Portsmouth Harbour - 555786221"
"MPA_GBR",1091,"Portsmouth Harbour - 95298"
"MPA_GBR",1092,"Portstewart Strand - 555581142"
"MPA_GBR",1093,"Prattshayes - 555581499"
"MPA_GBR",1094,"Puffin Island - Ynys Seiriol - 139680"
"MPA_GBR",1095,"Purbeck - 4860"
"MPA_GBR",1096,"Purbeck Coast - 555691661"
"MPA_GBR",1097,"Purton Passage - 138087"
"MPA_GBR",1098,"Pwll-Du Head And Bishopston Valley - 139688"
"MPA_GBR",1099,"Queenie Corner - 555691640"
"MPA_GBR",1100,"Qui Ness to Pund Stacks - 134967"
"MPA_GBR",1101,"Rame Head + Whitsand Bay - 141144"
"MPA_GBR",1102,"Rame Head - 4886"
"MPA_GBR",1103,"Ramna Stacks + Gruney - 555580932"
"MPA_GBR",1104,"Ramna Stacks and Gruney - 135914"
"MPA_GBR",1105,"Ramna Stacks and Gruney - 555787544"
"MPA_GBR",1106,"Ramore Head and The Skerries - 170063"
"MPA_GBR",1107,"Ramsey / Ynys Dewi - 139691"
"MPA_GBR",1108,"Ramsey Isle of Man - 555557132"
"MPA_GBR",1109,"Ramsholt Cliff - 137380"
"MPA_GBR",1110,"Rathlin - 555596164"
"MPA_GBR",1111,"Rathlin - 555624869"
"MPA_GBR",1112,"Rathlin Island - 555557133"
"MPA_GBR",1113,"Rathlin Island - 555557134"
"MPA_GBR",1114,"Rathlin Island - 555786258"
"MPA_GBR",1115,"Rathlin Island - 555787630"
"MPA_GBR",1116,"Rathlin Island - Coast - 142834"
"MPA_GBR",1117,"Ravenmeols Hills - 93093"
"MPA_GBR",1118,"Reads Island - 555580936"
"MPA_GBR",1119,"Red Bay - 555557136"
"MPA_GBR",1120,"Red Bay - 555787639"
"MPA_GBR",1121,"Red Rocks and Longay - 555785913"
"MPA_GBR",1122,"Redcliffe Bay - 555581505"
"MPA_GBR",1123,"Ribble + Alt Estuaries - 95297"
"MPA_GBR",1124,"Ribble Estuary - 140414"
"MPA_GBR",1125,"Ribble Estuary - 4482"
"MPA_GBR",1126,"Ribble Estuary - 555691662"
"MPA_GBR",1127,"Ribble and Alt Estuaries - 555557138"
"MPA_GBR",1128,"Ribble and Alt Estuaries - 555786183"
"MPA_GBR",1129,"Rickle Craig - Scurdie Ness - 135296"
"MPA_GBR",1130,"River Foyle and Tributaries - 183436"
"MPA_GBR",1131,"River Foyle and Tributaries - 555786474"
"MPA_GBR",1132,"River Usk (Lower Usk)/Afon Wysg (Wysg Isaf) - 170096"
"MPA_GBR",1133,"River Usk/ Afon Wysg - 555786889"
"MPA_GBR",1134,"Robin Hood's Bay - 555581511"
"MPA_GBR",1135,"Robin Hood's Bay: Maw Wyke to Beast Cliff - 170100"
"MPA_GBR",1136,"Rock Dunes - 140426"
"MPA_GBR",1137,"Rockall - 136144"
"MPA_GBR",1138,"Roe Estuary - 555785800"
"MPA_GBR",1139,"Rosehearty to Fraserburgh Coast - 135763"
"MPA_GBR",1140,"Rosemarkie to Shandwick Coast - 135947"
"MPA_GBR",1141,"Rosemary Bank Seamount - 555583058"
"MPA_GBR",1142,"Rosemullion - 140798"
"MPA_GBR",1143,"Roundham Head - 138448"
"MPA_GBR",1144,"Rousay - 555557143"
"MPA_GBR",1145,"Rousay - 555786320"
"MPA_GBR",1146,"Rubh' a' Mhail to Uamhannan Donna Coast - 135024"
"MPA_GBR",1147,"Rubh' an Eireannaich - 136106"
"MPA_GBR",1148,"Rubha Dunan - 136032"
"MPA_GBR",1149,"Rubha Hunish - 135963"
"MPA_GBR",1150,"Ruel Estuary - 135764"
"MPA_GBR",1151,"Rum - 555557144"
"MPA_GBR",1152,"Rum - 555787521"
"MPA_GBR",1153,"Runkerry - 170105"
"MPA_GBR",1154,"Runnel Stone (Land's End) - 555588165"
"MPA_GBR",1155,"Runnel Stone (Land's End) - 555622032"
"MPA_GBR",1156,"Runswick Bay - 138910"
"MPA_GBR",1157,"Runswick Bay - 555588166"
"MPA_GBR",1158,"Runswick Bay - 555622033"
"MPA_GBR",1159,"Rushy Bay + Heathy Hill (Bryher) - 170106"
"MPA_GBR",1160,"Ryde Sands and Wootton Creek - 170107"
"MPA_GBR",1161,"Salcombe to Kingsbridge - 193868"
"MPA_GBR",1162,"Salcombe to Kingsbridge Estuary - 137703"
"MPA_GBR",1163,"Salt Pans Bay - 139883"
"MPA_GBR",1164,"Saltern Cove - 138398"
"MPA_GBR",1165,"Saltfleetby - Theddlethorpe Dunes - 138114"
"MPA_GBR",1166,"Saltram - 555581519"
"MPA_GBR",1167,"Samuel's Port - 555562039"
"MPA_GBR",1168,"Sanda Islands - 135650"
"MPA_GBR",1169,"Sanday - 555557147"
"MPA_GBR",1170,"Sanday - 555786748"
"MPA_GBR",1171,"Sandness Coast - 170111"
"MPA_GBR",1172,"Sands of Forvie and Ythan Estuary - 135887"
"MPA_GBR",1173,"Sandside Bay - 135984"
"MPA_GBR",1174,"Sandwich + Pegwell Bay - 169628"
"MPA_GBR",1175,"Sandwich Bay - 555786297"
"MPA_GBR",1176,"Sandwich Bay to Hacklinge Marshes - 137052"
"MPA_GBR",1177,"Sandwich and Pegwell Bays - 555581521"
"MPA_GBR",1178,"Saunton to Baggy Point Coast - 137729"
"MPA_GBR",1179,"Saxa Vord - 135786"
"MPA_GBR",1180,"Scanner Pockmark - 555557151"
"MPA_GBR",1181,"Scanner Pockmark - 555786420"
"MPA_GBR",1182,"Scarba Lunga and the Garvellachs - 18981"
"MPA_GBR",1183,"Scare Rocks - 135667"
"MPA_GBR",1184,"Scolt Head Island - 4484"
"MPA_GBR",1185,"Scolt Head Island - 555581523"
"MPA_GBR",1186,"Scourie Coast - 136198"
"MPA_GBR",1187,"Sea of the Hebrides - 555785915"
"MPA_GBR",1188,"Seaford to Beachy Head - 137682"
"MPA_GBR",1189,"Seahouses - 555581525"
"MPA_GBR",1190,"Seas off Foula - 555787506"
"MPA_GBR",1191,"Seas off St Kilda - 555786413"
"MPA_GBR",1192,"Sefton Coast - 170115"
"MPA_GBR",1193,"Sefton Coast - 555786296"
"MPA_GBR",1194,"Sel Ayre - 135066"
"MPA_GBR",1195,"Selsey Bill and the Hounds - 555691663"
"MPA_GBR",1196,"Selsey East Beach - 138606"
"MPA_GBR",1197,"Severn Estuary - 139745"
"MPA_GBR",1198,"Severn Estuary - 183427"
"MPA_GBR",1199,"Severn Estuary - 555557156"
"MPA_GBR",1200,"Severn Estuary - 555786257"
"MPA_GBR",1201,"Severn Estuary - 95302"
"MPA_GBR",1202,"Severn Estuary / Môr Hafren - 555557157"
"MPA_GBR",1203,"Severn Estuary/ Môr Hafren - 555786279"
"MPA_GBR",1204,"Sgavoch - 135068"
"MPA_GBR",1205,"Sheep Island - 142843"
"MPA_GBR",1206,"Sheep Island - 555786393"
"MPA_GBR",1207,"Shell Flat and Lune Deep - 555557158"
"MPA_GBR",1208,"Shell Flat and Lune Deep - 555786153"
"MPA_GBR",1209,"Sheppey Cliffs and Foreshore - 170118"
"MPA_GBR",1210,"Shetland - 18953"
"MPA_GBR",1211,"Shiant East Bank - 555785916"
"MPA_GBR",1212,"Shiant Islands - 136175"
"MPA_GBR",1213,"Shiant Isles - 555786442"
"MPA_GBR",1214,"Shoreham Beach - 341245"
"MPA_GBR",1215,"Shoulder o' Craig - 139964"
"MPA_GBR",1216,"Siccar Point - 135323"
"MPA_GBR",1217,"Sidestrand and Trimingham Cliffs - 140140"
"MPA_GBR",1218,"Sidmouth to Beer Coast - 138234"
"MPA_GBR",1219,"Sidmouth to West Bay - 555786127"
"MPA_GBR",1220,"Silloth Dunes and Mawbray Bank - 140011"
"MPA_GBR",1221,"Sinah Common - 170124"
"MPA_GBR",1222,"Skelwith Hill - 138424"
"MPA_GBR",1223,"Skerries Bank and Surrounds - 555559209"
"MPA_GBR",1224,"Skerries Bank and Surrounds - 555583019"
"MPA_GBR",1225,"Skerries and Causeway - 555557162"
"MPA_GBR",1226,"Skerries and Causeway - 555787510"
"MPA_GBR",1227,"Skinflats - 555581050"
"MPA_GBR",1228,"Skomer - 555562405"
"MPA_GBR",1229,"Skomer Skokholm and the Seas off Pembrokeshire / Sgomer Sgogwm a Moroedd Penfr - 555624864"
"MPA_GBR",1230,"Skomer Skokholm and the Seas off Pembrokeshire / Sgomer Sgogwm a Moroedd Penfro - 555786251"
"MPA_GBR",1231,"Slapton Ley - 193738"
"MPA_GBR",1232,"Sleibhtean agus Cladach Thiriodh - 170127"
"MPA_GBR",1233,"Sleibhtean agus Cladach Thiriodh - 900711"
"MPA_GBR",1234,"Sléibhtean agus Cladach Thiriodh (Tiree Wetlands and Coast) - 555786136"
"MPA_GBR",1235,"Small Isles - 555560473"
"MPA_GBR",1236,"Small Isles - 555583044"
"MPA_GBR",1237,"Small Seal Islands - 136142"
"MPA_GBR",1238,"Snettisham - 555581095"
"MPA_GBR",1239,"Solan Bank Reef - 555557163"
"MPA_GBR",1240,"Solan Bank Reef - 555786430"
"MPA_GBR",1241,"Solent Maritime - 555557165"
"MPA_GBR",1242,"Solent Maritime - 555786743"
"MPA_GBR",1243,"Solent and Dorset Coast - 555703761"
"MPA_GBR",1244,"Solent and Dorset Coast - 555787505"
"MPA_GBR",1245,"Solent and Southampton Water - 220079"
"MPA_GBR",1246,"Solent and Southampton Water - 555557164"
"MPA_GBR",1247,"Solent and Southampton Water - 555786222"
"MPA_GBR",1248,"Solway Coast - 20625"
"MPA_GBR",1249,"Solway Firth - 555557166"
"MPA_GBR",1250,"Solway Firth - 555691664"
"MPA_GBR",1251,"Solway Firth - 555786181"
"MPA_GBR",1252,"Solway Firth - 555786277"
"MPA_GBR",1253,"Somerset Wetlands - 555785823"
"MPA_GBR",1254,"Sound of Arisaig (Loch Ailort to Loch Ceann Traigh) - 555557167"
"MPA_GBR",1255,"Sound of Arisaig (Loch Ailort to Loch Ceann Traigh) - 555786795"
"MPA_GBR",1256,"Sound of Barra - 555583065"
"MPA_GBR",1257,"Sound of Barra - 555787026"
"MPA_GBR",1258,"Sound of Gigha - 555787497"
"MPA_GBR",1259,"South Arran - 555560474"
"MPA_GBR",1260,"South Arran - 555583045"
"MPA_GBR",1261,"South Bank of The Swale - 93074"
"MPA_GBR",1262,"South Coast of Arran - 135550"
"MPA_GBR",1263,"South Devon - 20586"
"MPA_GBR",1264,"South Dorset - 555559210"
"MPA_GBR",1265,"South Dorset - 555583026"
"MPA_GBR",1266,"South Foreland - 4878"
"MPA_GBR",1267,"South Lewis Harris and North Uist - 18971"
"MPA_GBR",1268,"South Mull Coast - 139906"
"MPA_GBR",1269,"South Pembrokeshire - 4871"
"MPA_GBR",1270,"South Rigg - 555691642"
"MPA_GBR",1271,"South Shian and Balure - 135648"
"MPA_GBR",1272,"South Thames Estuary and Marshes - 140105"
"MPA_GBR",1273,"South Uist Machair - 18973"
"MPA_GBR",1274,"South Uist Machair and Lochs - 555557170"
"MPA_GBR",1275,"South Walney and Piel Channel Flats - 137692"
"MPA_GBR",1276,"South West Deeps (West) - 555583029"
"MPA_GBR",1277,"South Wight Maritime - 555557171"
"MPA_GBR",1278,"South Wight Maritime - 555786745"
"MPA_GBR",1279,"South of Celtic Deep - 555691641"
"MPA_GBR",1280,"South of Portland - 555691665"
"MPA_GBR",1281,"South of the Isles of Scilly - 555691636"
"MPA_GBR",1282,"South-East Islay Skerries - 555557169"
"MPA_GBR",1283,"South-East Islay Skerries - 555787529"
"MPA_GBR",1284,"South-West Approaches to Bristol Channel - 555691637"
"MPA_GBR",1285,"South-West Deeps (East) - 555691643"
"MPA_GBR",1286,"South-West Deeps (West) - 555559211"
"MPA_GBR",1287,"Southannan Sands - 555559226"
"MPA_GBR",1288,"Southbourne Rough - 555691666"
"MPA_GBR",1289,"Southend on Sea Foreshore - 193940"
"MPA_GBR",1290,"Southern North Sea - 555624872"
"MPA_GBR",1291,"Southern North Sea - 555786434"
"MPA_GBR",1292,"Southern Trench - 555785917"
"MPA_GBR",1293,"Southerndown Coast - 139755"
"MPA_GBR",1294,"Southwick Coast - 555624703"
"MPA_GBR",1295,"Spey Bay - 135891"
"MPA_GBR",1296,"Spey Bay - 555624718"
"MPA_GBR",1297,"Spurn - 142802"
"MPA_GBR",1298,"Spurn - 20587"
"MPA_GBR",1299,"St Abb's Head to Fast Castle - 555786366"
"MPA_GBR",1300,"St Abb's Head to Fast Castle - 555557172"
"MPA_GBR",1301,"St Agnes - 4888"
"MPA_GBR",1302,"St Andrews - Craig Hartle - 135244"
"MPA_GBR",1303,"St Bees Head - 20585"
"MPA_GBR",1304,"St Cyrus and Kinnaber Links - 135864"
"MPA_GBR",1305,"St Gothian Sands - 341251"
"MPA_GBR",1306,"St Helen's Duver + Priory Wood - 555581545"
"MPA_GBR",1307,"St John's Church - 135094"
"MPA_GBR",1308,"St John's Lake - 136598"
"MPA_GBR",1309,"St Kilda - 18972"
"MPA_GBR",1310,"St Kilda - 555557173"
"MPA_GBR",1311,"St Kilda - 555557174"
"MPA_GBR",1312,"St Kilda - 555786441"
"MPA_GBR",1313,"St Kilda - 555786896"
"MPA_GBR",1314,"St Mary's Island - 93171"
"MPA_GBR",1315,"St Michael's Mount - 141152"
"MPA_GBR",1316,"St Michael's Mount - 555581547"
"MPA_GBR",1317,"St Ninian's Tombolo - 135811"
"MPA_GBR",1318,"St. Bees Head - 137592"
"MPA_GBR",1319,"St. David'S Peninsula Coast - 139760"
"MPA_GBR",1320,"St. John's Point - 555562042"
"MPA_GBR",1321,"St. Margaret'S Island - 139762"
"MPA_GBR",1322,"St. Martin's Sedimentary Shore - 146267"
